专业代号及名称,院校代号及名称,投档计划数,投档最低位次
43风景园林,A191吉林建筑大学,2,123038
1X资产评估,A741兰州财经大学,2,123040
29教育技术学(师范类),C034湖南第一师范学院,3,123077
25设施农业科学与工程,A020北京农学院,2,123080
1N信息管理与信息系统,A430山东建筑大学,33,123107
32食品科学与工程类,A466河南农业大学,6,123109
23电子信息类,A349绍兴文理学院,5,123114
43审计学,A377滁州学院,2,123138
A6应用物理学,A149沈阳化工大学,1,123150
G7本科预科班（招收边防军人子女）,B664西安邮电大学,6,123155
43食品质量与安全,A113山西农业大学,3,123182
0V机械类(济南走读),Y016济南大学,40,123193
26机械类,A596桂林理工大学,3,123198
22金融科技,B116成都工业学院,2,123201
1H网络空间安全,A588广东技术师范大学,5,123222
7L物流管理与工程类,A077河北地质大学,7,123257
0J数学与应用数学(师范类),A588广东技术师范大学,6,123298
27化学,A220东北石油大学,2,123303
04自动化,A167渤海大学,5,123321
02矿业类,A081华北理工大学,15,123331
0M风景园林,A434山东农业大学,90,123340
11软件工程,B077长沙学院,2,123361
20建筑学,A219黑龙江科技大学,1,123362
06国际经济与贸易,A433山东理工大学,78,123371
12护理学,A093承德医学院,3,123374
0G国际经济与贸易,A434山东农业大学,60,123390
2N通信工程,B726长春大学,2,123395
26光电信息科学与工程,A430山东建筑大学,32,123424
07针灸推拿学,A760新疆医科大学,18,123446
A9机械设计制造及其自动化,A149沈阳化工大学,4,123460
0C农业资源与环境,A434山东农业大学,40,123477
0N数学类,A372安庆师范大学,5,123479
1N机械设计制造及其自动化,A433山东理工大学,96,123481
17食品质量与安全,A157沈阳农业大学,2,123498
27生物科学类,A434山东农业大学,159,123503
1F俄语(师范类),A205长春师范大学,4,123505
16生物制药,A451鲁东大学,62,123565
19制药工程,A809山西中医药大学,1,123613
0L临床药学,A443济宁医学院,40,123655
1N土木工程,B066烟台大学,95,123675
0V应用化学,A363安徽工程大学,5,123712
17医学技术类(地方专项计划，招收康复方向),A439山东第一医科大学,10,123720
H5统计学,A201北华大学,5,123754
75旅游管理,B035沈阳大学,3,123783
48知识产权,A408景德镇陶瓷大学,1,123797
19化学(师范类),A482洛阳师范学院,6,123821
1B德语,A430山东建筑大学,15,123839
1M地质工程,A361安徽理工大学,8,123854
20卫生检验与检疫,A114山西医科大学,1,123880
54地理科学类,A603南宁师范大学,4,123944
07学前教育(中外合作办学)(师范类),B658海南师范大学,5,123946
56农业工程类,A464河南科技大学,8,123971
28公共管理类,A434山东农业大学,135,124000
1E车辆工程,B066烟台大学,90,124024
A7文化产业管理,D687南京传媒学院,1,124059
33数据科学与大数据技术,B726长春大学,2,124093
2U生物工程,A434山东农业大学,28,124094
04测控技术与仪器,A220东北石油大学,4,124111
63材料类,A463河南工业大学,4,124114
H6物联网工程,A410江西农业大学,3,124116
13医学影像技术,A229牡丹江医学院,2,124143
12医学检验技术,A229牡丹江医学院,2,124156
70机械设计制造及其自动化,A462郑州轻工业大学,8,124169
13化妆品技术与工程,A462郑州轻工业大学,2,124174
1E食品科学与工程,A118山西师范大学,3,124179
2G护理学,A361安徽理工大学,6,124212
13电气工程及其自动化,A435青岛农业大学,124,124220
E6生物工程,A149沈阳化工大学,3,124253
43化学(师范类),A546衡阳师范学院,2,124266
P0工程管理,A407江西理工大学,2,124270
65管理科学,A460河南理工大学,2,124276
26通信工程,C034湖南第一师范学院,4,124291
94行政管理,A190长春工业大学,4,124311
42医学检验技术,A545湘南学院,2,124327
02国际经济与贸易,B551重庆科技学院,2,124344
17环保设备工程,B066烟台大学,25,124346
08康复治疗学,A438潍坊医学院,13,124350
1S农业机械化及其自动化,A434山东农业大学,10,124360
20生物制药,A809山西中医药大学,3,124400
0M数据科学与大数据技术,B775防灾科技学院,2,124411
2M经济与金融,A435青岛农业大学,105,124416
0G动物药学,A193吉林农业大学,2,124443
1J西班牙语,A205长春师范大学,4,124450
1L光电信息科学与工程,A451鲁东大学,64,124473
12电子信息工程,A219黑龙江科技大学,2,124479
1A电气工程及其自动化,A676云南农业大学,1,124518
0H电子信息工程,A879安徽科技学院,1,124529
40会计学,B059合肥学院,2,124539
0N护理学,A412江西中医药大学,6,124567
0W翻译,A608广西民族大学,3,124580
16康复治疗学(地方专项计划),A441山东中医药大学,10,124606
47应用物理学,A148辽宁石油化工大学,1,124640
23化学工程与工艺,A148辽宁石油化工大学,1,124649
02贸易经济,E389成都师范学院,5,124654
0S食品科学与工程,A363安徽工程大学,7,124669
10轻工类,A364安徽农业大学,2,124696
26工程管理,A154辽宁工业大学,2,124709
50文化遗产,A642重庆文理学院,2,124822
43金融学,A219黑龙江科技大学,2,124828
17管理科学与工程类,A671贵州财经大学,3,124830
33人力资源管理,A418赣南师范大学,2,124922
11地理科学(师范类),A399泉州师范学院,6,124928
34财务管理,A408景德镇陶瓷大学,1,124931
1L数学类,A434山东农业大学,75,124943
LB计算机类,A742西北民族大学,6,124954
05财务管理,A395闽江学院,2,124984
0T市场营销,A624中国民用航空飞行学院,2,124992
38金融工程,D982无锡学院,2,124994
60工商管理类,B418北京城市学院,1,125006
46农学,A566广东海洋大学,3,125022
XA物流管理,A201北华大学,2,125027
27数据科学与大数据技术,A219黑龙江科技大学,3,125029
09电气工程及其自动化,A192吉林化工学院,1,125030
04水利类,A434山东农业大学,45,125041
44经济学,A219黑龙江科技大学,2,125055
22化学(师范类),E437南昌师范学院,1,125061
67饲料工程,A463河南工业大学,2,125106
13药物制剂,A441山东中医药大学,50,125128
12药学,A679大理大学,6,125137
0B预防医学,B230齐齐哈尔医学院,4,125167
39食品科学与工程类,A434山东农业大学,80,125179
01数学与应用数学(中外合作办学),F410广东以色列理工学院,3,125183
0K环境工程,A109太原科技大学,2,125201
D1网络工程,A149沈阳化工大学,3,125205
23测控技术与仪器,A190长春工业大学,3,125208
1H过程装备与控制工程,A878安徽建筑大学,2,125215
0S工商管理,A624中国民用航空飞行学院,3,125230
0U机械设计制造及其自动化,A157沈阳农业大学,2,125243
4L测绘类,A077河北地质大学,5,125258
3K管理科学与工程类,A077河北地质大学,4,125272
D5卫生检验与检疫,A735甘肃中医药大学,1,125291
14工商管理类,B407北方民族大学,2,125322
12中药资源与开发,A680云南中医药大学,1,125325
79计算机科学与技术,A746青海师范大学,3,125330
05康复物理治疗,A262上海健康医学院,5,125332
0C化学工程与工艺,B066烟台大学,95,125381
03种子科学与工程,A676云南农业大学,1,125383
32药学,A240哈尔滨商业大学,4,125385
J2环境科学,A203吉林师范大学,2,125408
0J计算机科学与技术,A128内蒙古工业大学,3,125409
44给排水科学与工程,A154辽宁工业大学,1,125424
0K制药工程,A413赣南医学院,2,125427
E8大数据管理与应用,A149沈阳化工大学,2,125442
0F核工程与核技术,B066烟台大学,35,125445
41食品质量与安全(卓越人才实验班),A113山西农业大学,3,125449
09财务管理,B688山东工商学院,33,125477
0E功能材料,A431齐鲁工业大学,25,125489
1Q智能医学工程,A439山东第一医科大学,50,125510
49网络空间安全,B726长春大学,2,125520
18机械设计制造及其自动化(校企合作，与山东开泰集团有限公司合作),A427济南大学,40,125524
12康复治疗学,A117长治医学院,1,125559
1T机械设计制造及其自动化,A543湖南理工学院,3,125578
42教育学(师范类),A482洛阳师范学院,6,125591
24环境科学与工程,D982无锡学院,2,125593
19给排水科学与工程,A731兰州理工大学,4,125606
04临床医学,D284温州医科大学仁济学院,4,125622
22应急管理(地方专项计划),A427济南大学,5,125624
F1工商管理,A149沈阳化工大学,2,125666
0E法医学,H127内蒙古科技大学包头医学院,3,125667
3R国际经济与贸易,A435青岛农业大学,41,125684
1T生物工程(地方专项计划),A433山东理工大学,10,125685
59行政管理,A113山西农业大学,2,125688
D4化学工程与工艺,A149沈阳化工大学,6,125697
2S日语,A435青岛农业大学,42,125706
1P工商管理,A447聊城大学,59,125761
29自动化,B551重庆科技学院,3,125802
1N勘查技术与工程,A361安徽理工大学,6,125809
09康复治疗学,A809山西中医药大学,5,125841
48矿物加工工程,A146辽宁科技大学,1,125846
81物流管理,A462郑州轻工业大学,3,125856
0R计算机科学与技术,B104华北科技学院,3,125876
16测绘类,A405东华理工大学,10,125881
1U城乡规划,A676云南农业大学,1,125892
07制药工程(地方专项计划),A433山东理工大学,10,125933
2L国际经济与贸易,A452临沂大学,8,125947
06旅游管理,A466河南农业大学,2,125977
01会计学,A395闽江学院,3,125989
1L会计学,Y004青岛理工大学,175,125996
02安全工程,A220东北石油大学,4,126019
38勘查技术与工程,A220东北石油大学,8,126071
41财务管理,B059合肥学院,2,126105
1Y通信工程,A543湖南理工学院,2,126196
35生物制药,A622四川轻化工大学,3,126198
0J土木类,A555南华大学,20,126199
0C经济学,B420河北金融学院,3,126212
0W采矿工程(地方专项计划),A424山东科技大学,35,126235
1K人文地理与城乡规划,A395闽江学院,1,126250
0T医学实验技术(招收医学实验动物方向),A439山东第一医科大学,40,126279
05智能制造工程,B116成都工业学院,2,126294
A5光电信息科学与工程(中外合作办学),A186长春理工大学,18,126298
C2动物药学,A410江西农业大学,2,126328
40软件工程,A166沈阳师范大学,2,126341
07植物保护(本硕统筹培养),A113山西农业大学,3,126377
14植物生产类(B),A434山东农业大学,110,126409
09电子科学与技术,D982无锡学院,2,126454
56地理科学(师范类),A482洛阳师范学院,6,126461
1B物流管理,A741兰州财经大学,2,126488
08通信工程,B059合肥学院,2,126539
25车辆工程(地方专项计划),A433山东理工大学,10,126589
04广播电视学,A447聊城大学,71,126607
G6日语,A201北华大学,4,126695
2Y电子信息工程,A435青岛农业大学,70,126696
28知识产权,A447聊城大学,80,126698
19生物科学类,A157沈阳农业大学,4,126710
B3金属材料工程,A360安徽工业大学,2,126711
1N软件工程,A447聊城大学,68,126738
1J俄语,A434山东农业大学,38,126744
06会计学,A245哈尔滨金融学院,4,126852
0M经济学,A447聊城大学,94,126865
13金融学,B407北方民族大学,1,126894
0C网络与新媒体,E100山东政法学院,25,126920
0V药学,D437南昌医学院,2,126921
16药物分析,A262上海健康医学院,5,126923
0M风景园林,A193吉林农业大学,2,126930
46财务管理,A219黑龙江科技大学,4,126961
11国际商务,A741兰州财经大学,2,126975
20物联网工程,B080西安文理学院,2,126984
1C医学影像技术,A517湖北民族大学,2,126999
01工业设计(济南走读),Y016济南大学,10,127003
M4朝鲜语,A186长春理工大学,3,127006
38能源与动力工程,A451鲁东大学,62,127027
39计算机类,A232齐齐哈尔大学,3,127072
16轻工类,A431齐鲁工业大学,29,127075
P3电子信息工程,A201北华大学,7,127090
2H网络工程,B726长春大学,2,127091
0M生物科学(师范类),A646阿坝师范学院,1,127105
2N信息与计算科学,A596桂林理工大学,3,127121
1H信息工程(就读地点泰安),Y018山东科技大学,118,127135
0V生物科学(师范类),E276齐鲁师范学院,110,127163
11机器人工程,B736西安航空学院,3,127168
0H计算机类,B420河北金融学院,6,127176
29计算机科学与技术,A352丽水学院,3,127217
0R信息管理与信息系统(校企合作，与青岛英谷教育公司合作),A429青岛理工大学,35,127246
0L环境科学,A109太原科技大学,2,127250
1J制药工程,A433山东理工大学,81,127267
09特殊教育,A071天津体育学院,2,127279
L6自动化类,A528湖北工程学院,1,127292
C1国际商务(中外合作办学),A165辽宁师范大学,6,127302
0J计算机类,B775防灾科技学院,4,127317
A2地质工程,A407江西理工大学,3,127349
A2国际经济与贸易,A149沈阳化工大学,1,127358
03法学,A465中原工学院,6,127409
1H安全工程,A076河北工程大学,2,127414
37电气工程及其自动化,A113山西农业大学,3,127415
90材料成型及控制工程,A188东北电力大学,4,127432
2R城市地下空间工程,A430山东建筑大学,44,127435
49油气储运工程,A148辽宁石油化工大学,5,127453
49物理学(师范类),A746青海师范大学,5,127514
15物流管理,B726长春大学,2,127523
1D环境生态工程,A118山西师范大学,3,127529
25科学教育(师范类),E437南昌师范学院,1,127532
1X交通运输,Y004青岛理工大学,70,127557
49土木工程(中外合作办学),A150大连交通大学,2,127559
A1预防医学,A136内蒙古民族大学,1,127571
69会计学,B053徐州工程学院,2,127591
4F智能科学与技术,A741兰州财经大学,3,127597
